bug_id,"short_desc","bug_status","keywords","product","component","version","op_sys","target_milestone","qa_contact","short_short_desc","assigned_to","reporter"
323339,"need Mozilla 1.8.1 target milestone for the Toolkit product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","need Mozilla 1.8.1 target milestone for the Toolkit product","timeless","gavin.sharp"
324190,"There are no fixed1.8.0.2 and verified1.8.0.2 keywords","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","There are no fixed1.8.0.2 and verified1.8.0.2 keywords","timeless","bzbarsky"
324575,"Increase the ""votes to confirm"" threshold for the mozilla.org product to something greater than the number of votes per user","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Increase the ""votes to confirm"" threshold for the mozilla.org product to something greater than the number of votes per user","timeless","reed"
325136,"Need review flag(s) added for Websites product/components","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Need review flag(s) added for Websites product/components","timeless","reed"
325186,"Remove Firefox :: Product Site component and move bugs to Websites :: www.mozilla.com","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Remove Firefox :: Product Site component and move bugs to Websites :: www.mozilla.com","timeless","reed"
326443,"Change default seamonkey bookmark owner from p_ch@verizon.net to nobody@mozilla.org","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Change default seamonkey bookmark owner from p_ch@verizon.net to nobody@mozilla.org","timeless","vseerror"
326704,"Need fixed1.8.0.3 and verified1.8.0.3 keywords","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Need fixed1.8.0.3 and verified1.8.0.3 keywords","timeless","reed"
326988,"Change Mozilla Application Suite qa contact from bugzilla@gemal.dk to general@installer.bugs","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","Change Mozilla Application Suite qa contact from bugzilla@gemal.dk to general@installer.bugs","timeless","bugzilla"
327775,"mozilla.org product description for bugzilla is out of date","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","mozilla.org product description for bugzilla is out of date","timeless","zak"
329688,"Change default owner of webtools:build from cls@seawood.org to preed@mozilla.com","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Change default owner of webtools:build from cls@seawood.org to preed@mozilla.com","timeless","timeless"
331517,"Need canconfirm and editbugs permissions for Biswatosh Chakraborty","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Need canconfirm and editbugs permissions for Biswatosh Chakraborty","timeless","julien.pierre"
332943,"Wil Clouser needs access to reassign Update bugs to himself (or me)","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Linux","---","timeless","Wil Clouser needs access to reassign Update bugs to himself (or me)","timeless","morgamic"
333482,"Add OS option for ""Windows Vista""","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows Vista","---","timeless","Add OS option for ""Windows Vista""","timeless","mozilla"
333716,"Change Core Keyboard Navigation default assignee from aaronleventhal@moonset.net to nobody@mozilla.org","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","Change Core Keyboard Navigation default assignee from aaronleventhal@moonset.net to nobody@mozilla.org","timeless","aaronlev"
333785,"Remove (now unneeded) mozilla.org :: developer.mozilla.org component","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Remove (now unneeded) mozilla.org :: developer.mozilla.org component","timeless","reed"
334487,"disable seamonkey1.0.1 flags","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows 2000","---","timeless","disable seamonkey1.0.1 flags","timeless","moz"
334577,"please grant ""edit bugs"" permission to tony@ponderer.org","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Linux","---","timeless","please grant ""edit bugs"" permission to tony@ponderer.org","timeless","darin.moz"
337347,"please grant ""edit bugs"" permission to looney.liz@gmail.com","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","please grant ""edit bugs"" permission to looney.liz@gmail.com","timeless","darin.moz"
337783,"Add Firefox 3 alpha 1 and alpha 2 target milestones","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add Firefox 3 alpha 1 and alpha 2 target milestones","timeless","brettw"
337924,"canconfirm request","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","myk","canconfirm request","timeless","peter.vanderwoude"
338137,"Editbugs for Eirikur Hallgrimsson","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","Editbugs for Eirikur Hallgrimsson","timeless","aaronlev"
338784,"Layout: Images component description references non-existant Images: Decoding component","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Layout: Images component description references non-existant Images: Decoding component","timeless","bugzilla"
338855,"update owner of es-ES bugzilla component to knocte","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","update owner of es-ES bugzilla component to knocte","timeless","l10n"
341783,"Create watchable QA contacts for the rest of the Webtools components","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create watchable QA contacts for the rest of the Webtools components","timeless","reed"
343700,"set the multiplicable flag on the Firefox product's review flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","set the multiplicable flag on the Firefox product's review flag","timeless","gavin.sharp"
345145,"Change Sunbird review flags","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Change Sunbird review flags","timeless","jminta"
345287,"add a UE keyword","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","add a UE keyword","timeless","timeless"
348493,"change descriptions and hide the 1.9a? flags","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","change descriptions and hide the 1.9a? flags","timeless","timeless"
348536,"spread blocking1.9 flag to firefox+toolkit","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","spread blocking1.9 flag to firefox+toolkit","timeless","timeless"
348699,"superreview flag should be restricted to those with editbugs","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","superreview flag should be restricted to those with editbugs","timeless","reed"
352868,"Add missing 1.8.1 target milestones to Mozilla Localizations product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add missing 1.8.1 target milestones to Mozilla Localizations product","timeless","reed"
355572,"need a version 1.1 for Testopia","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Linux","---","timeless","need a version 1.1 for Testopia","timeless","gregaryh"
355675,"new versions/targets for Composer","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","new versions/targets for Composer","timeless","daniel"
356253,"change Webtools::Party Tool default assignee from nobody@mozilla.org to ryan@ryanflint.com","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","change Webtools::Party Tool default assignee from nobody@mozilla.org to ryan@ryanflint.com","timeless","rflint"
356326,"Review flag for attachments on Testopia","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","Review flag for attachments on Testopia","timeless","gregaryh"
356538,"change marketing votes to confirm from 0 to 1000","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","change marketing votes to confirm from 0 to 1000","timeless","timeless"
357577,"wrong default version for L10n bmo product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","wrong default version for L10n bmo product","timeless","kairo"
359732,"Cannot vote for more than one bug in Penelope project","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Cannot vote for more than one bug in Penelope project","timeless","mozilla-bugs"
360945,"SeaMonkey 1.0.7 flags & keyword","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Linux","---","timeless","SeaMonkey 1.0.7 flags & keyword","timeless","kairo"
361716,"Add js1.7 keyword","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add js1.7 keyword","timeless","reed"
363100,"Add Mac OS X 10.5 to OS options","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add Mac OS X 10.5 to OS options","timeless","max.ruderburg"
364651,"SeaMonkey 1.0.8 & 1.1.1 flags/keywords","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","SeaMonkey 1.0.8 & 1.1.1 flags/keywords","timeless","kairo"
365159,"Add new versions to Rhino","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Other","---","timeless","Add new versions to Rhino","timeless","szegedia"
366890,"Please create | mozilla.org :: L10N Server | component","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please create | mozilla.org :: L10N Server | component","timeless","reed"
367681,"Request change in default asignee for es-ES component in Mozilla Localizations product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Request change in default asignee for es-ES component in Mozilla Localizations product","timeless","rpmdisguise-otros"
369570,"Please ""turn on review requests"" for Rhino","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please ""turn on review requests"" for Rhino","timeless","inonit"
369843,"rename Mozilla Localizations: fr-FR / French to fr / French","RESOLVED",,"bugzilla.mozilla.org","Administration","other","SunOS","---","timeless","rename Mozilla Localizations: fr-FR / French to fr / French","timeless","timeless"
370019,"Toolkit product needs target milestones past 1.9a1","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","Toolkit product needs target milestones past 1.9a1","timeless","asqueella"
371539,"Need to remove 1.8.1.2 blocking and approval flags","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","Need to remove 1.8.1.2 blocking and approval flags","timeless","ispiked"
375709,"Add version 1.2 and milestone 1.3 to Testopia product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Linux","---","timeless","Add version 1.2 and milestone 1.3 to Testopia product","timeless","gregaryh"
376654,"allow blocking1.9 flag to be used for *all* core bugs","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","allow blocking1.9 flag to be used for *all* core bugs","timeless","timeless"
377907,"Replace first-review & second-review flags with review + additional reviews flags","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Replace first-review & second-review flags with review + additional reviews flags","timeless","mano"
379163,"change assi from dom-inspector@extensions.bugs to nobody@mozilla.org and QA from timeless@myrealbox.com to dom-inspector@extensions.bugs for Other Applications :: DOM Inspector","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","change assi from dom-inspector@extensions.bugs to nobody@mozilla.org and QA from timeless@myrealbox.com to dom-inspector@extensions.bugs for Other Applications :: DOM Inspector","timeless","reed"
380428,"Create fixed1.8.0.13 and verified1.8.0.13 keywords","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Create fixed1.8.0.13 and verified1.8.0.13 keywords","timeless","froodian"
381024,"HTML:Parser, change the default owner from mrbkap@gmail.com to nobody@mozilla.org","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","HTML:Parser, change the default owner from mrbkap@gmail.com to nobody@mozilla.org","timeless","matspal"
384286,"Fix component description for Firefox::Software Update","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Fix component description for Firefox::Software Update","timeless","nrthomas"
385287,"Please hide Camino 1.0.5 flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Please hide Camino 1.0.5 flag","timeless","alqahira"
386966,"Fix testopia description","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","Fix testopia description","timeless","timeless"
391122,"Need 1.8.0.14 flags for the next thunderbird releases","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","Need 1.8.0.14 flags for the next thunderbird releases","timeless","dveditz"
391611,"2 votes to confirm bugs in the Bugzilla product is too low","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","2 votes to confirm bugs in the Bugzilla product is too low","timeless","LpSolit"
405752,"Hide blocking1.8.1.10 / approval1.8.1.10 flags","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Hide blocking1.8.1.10 / approval1.8.1.10 flags","timeless","gavin.sharp"
410418,"change assignees to qa contacts for Suite components and set new assignee to nobody@mozilla.org","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","change assignees to qa contacts for Suite components and set new assignee to nobody@mozilla.org","timeless","timeless"
414504,"Please add camino1.5.6 flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please add camino1.5.6 flag","timeless","alqahira"
430023,"Keywords: calendar-integration, mail-integration","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Keywords: calendar-integration, mail-integration","timeless","philipp"
431783,"create core:jemalloc","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","create core:jemalloc","timeless","timeless"
434290,"Add ""Sunbird 0.8"" and ""Lightning 0.8"" versions","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add ""Sunbird 0.8"" and ""Lightning 0.8"" versions","timeless","philipp"
439493,"Add Firefox 3.1a1 and 1.9.1a1 target milestones","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add Firefox 3.1a1 and 1.9.1a1 target milestones","timeless","dtownsend+bugmail"
441734,"Please add camino1.6.3 flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please add camino1.6.3 flag","timeless","alqahira"
441760,"in-litmus and in-testsuite flag descriptions are wrong","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Linux","---","timeless","in-litmus and in-testsuite flag descriptions are wrong","timeless","timeless"
448560,"Please create TB 3.0b1 driving flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please create TB 3.0b1 driving flag","timeless","mbanner"
449347,"Need a Fennec M7 milestone in Fennec product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows Vista","---","timeless","Need a Fennec M7 milestone in Fennec product","timeless","pavlov"
449351,"rename Fennec version 1.0 to Trunk","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","rename Fennec version 1.0 to Trunk","timeless","timeless"
452966,"move default calendar milestone after 0.7","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","move default calendar milestone after 0.7","timeless","timeless"
452973,"create default milestone --- for AUS","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","create default milestone --- for AUS","timeless","timeless"
453551,"New target milestones for Websites products (requested by spreadfirefox.com)","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","New target milestones for Websites products (requested by spreadfirefox.com)","timeless","buchanae+bugs"
455386,"Please create Webtools:Prior Art component","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please create Webtools:Prior Art component","timeless","laura"
456914,"reflect SeaMonkey alpha1/alpha2 in target milestones","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","reflect SeaMonkey alpha1/alpha2 in target milestones","timeless","kairo"
459083,"Rename Firefox: OS Integration to Shell Integration","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Rename Firefox: OS Integration to Shell Integration","timeless","robert.bugzilla"
462345,"SeaMonkey 1.1.14 flags/keyword","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","SeaMonkey 1.1.14 flags/keyword","timeless","kairo"
462811,"Please make -thunderbird3 flags visible in MailNews Core product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please make -thunderbird3 flags visible in MailNews Core product","timeless","philringnalda"
464441,"Core/XUL, change the default owner from jag@tty.nl to nobody@mozilla.org","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Core/XUL, change the default owner from jag@tty.nl to nobody@mozilla.org","timeless","matspal"
464449,"Please add new target milestone to Tamarin product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","Please add new target milestone to Tamarin product","timeless","trbaker"
465375,"please create a 'checked-in' flag for attachments in all of the Release Engineering components","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","please create a 'checked-in' flag for attachments in all of the Release Engineering components","timeless","bhearsum"
465517,"flags and target milestone for SeaMonkey 2.0a3","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","flags and target milestone for SeaMonkey 2.0a3","timeless","kairo"
467653,"make blocking‑fennec1.0 and wanted‑fennec1.0 flags available for core and toolkit products","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","make blocking‑fennec1.0 and wanted‑fennec1.0 flags available for core and toolkit products","timeless","pavlov"
469430,"Need in-testsuite flag at least for Testing :: httpd.js, if not for all of Testing","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Need in-testsuite flag at least for Testing :: httpd.js, if not for all of Testing","timeless","jwalden+bmo"
469883,"remove Testing:Talos component from bugzilla","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","remove Testing:Talos component from bugzilla","timeless","anodelman"
470302,"Description of JavaScript component is circular","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Description of JavaScript component is circular","timeless","jruderman"
470313,"Need Testopia version 2.2 added","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Linux","---","timeless","Need Testopia version 2.2 added","timeless","gregaryh"
470315,"Need Testopia version 2.1 added","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Linux","---","timeless","Need Testopia version 2.1 added","timeless","gregaryh"
470594,"delete Core:Testing","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","delete Core:Testing","timeless","ted.mielczarek"
470597,"disable blocking1.9.1b2","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","disable blocking1.9.1b2","timeless","timeless"
470617,"Please hide blocking‑thunderbird3.0b1 flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please hide blocking‑thunderbird3.0b1 flag","timeless","philringnalda"
472493,"add bugzilla version 3.3.1","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","add bugzilla version 3.3.1","timeless","timeless"
473023,"rename interop to imap-interop","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","rename interop to imap-interop","timeless","timeless"
474203,"Component Owner Reassign for zh-TW / Chinese (Traditional) from josesun@gmail.com to timdream@gmail.com","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Component Owner Reassign for zh-TW / Chinese (Traditional) from josesun@gmail.com to timdream@gmail.com","timeless","tchien"
478950,"please add 3.1 target milestone to Websites for mozilla.com bugs","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","please add 3.1 target milestone to Websites for mozilla.com bugs","timeless","jslater"
480675,"change default assignee of Mozilla Labs:Snowl from myk to nobody@mozilla.org","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Linux","---","timeless","change default assignee of Mozilla Labs:Snowl from myk to nobody@mozilla.org","timeless","myk"
480766,"Please add a blocking-firefox3.2 flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Please add a blocking-firefox3.2 flag","timeless","jruderman"
482645,"Point to new Trademark Violation reporting site from Bugzilla component description","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Point to new Trademark Violation reporting site from Bugzilla component description","timeless","jruderman"
484983,"assign Widget:Mac and Widget:Cocoa bugs to nobody@mozilla.org by default","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","assign Widget:Mac and Widget:Cocoa bugs to nobody@mozilla.org by default","timeless","joshmoz"
485359,"tweak description of testcase-wanted keyword","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","tweak description of testcase-wanted keyword","timeless","jwatt"
489634,"Add ""mozilla1.9.2"" and ""Firefox 3.6"" target milestones","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add ""mozilla1.9.2"" and ""Firefox 3.6"" target milestones","timeless","dtownsend+bugmail"
491274,"Move RSS component from TB to MailNews Core and rename to Feed Reader","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Move RSS component from TB to MailNews Core and rename to Feed Reader","timeless","iann_bugzilla"
491278,"Move Security:S/MIME from Core to MailNews Core","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Move Security:S/MIME from Core to MailNews Core","timeless","iann_bugzilla"
491354,"Move Core:Cmd-line features to Core Graveyard","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Move Core:Cmd-line features to Core Graveyard","timeless","benjamin"
491652,"Add more versions to Bespin product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add more versions to Bespin product","timeless","gphemsley"
493574,"Consolidate RelEng bugzilla components","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Consolidate RelEng bugzilla components","timeless","joduinn"
493880,"Merge Core:Content into DOM","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Linux","---","timeless","Merge Core:Content into DOM","timeless","zackw"
495082,"Move Core::Talkback Client to Graveyard","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Move Core::Talkback Client to Graveyard","timeless","samuel.sidler+old"
496281,"Move the MailNews Core/Palm Sync component to a graveyard product (archive it)","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Move the MailNews Core/Palm Sync component to a graveyard product (archive it)","timeless","mbanner"
496370,"Delete SeaMonkey mozilla1.9.1a1 target milestone","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Delete SeaMonkey mozilla1.9.1a1 target milestone","timeless","timeless"
497933,"Add milestones to AMO","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add milestones to AMO","timeless","fligtar"
498741,"add target milestones 1.6-2.0 to Mozilla Labs for Personas","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","add target milestones 1.6-2.0 to Mozilla Labs for Personas","timeless","sgupta"
500949,"Please move the ""---"" in Fx, Toolkit and Core target milestones.","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please move the ""---"" in Fx, Toolkit and Core target milestones.","timeless","philringnalda"
501770,"milestone changes for tamarin product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows Vista","---","timeless","milestone changes for tamarin product","timeless","trbaker"
503295,"Add bugzilla 3.2.4 version, blocking 3.2.5 flag, disable blocking 3.2.4 flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Add bugzilla 3.2.4 version, blocking 3.2.5 flag, disable blocking 3.2.4 flag","timeless","timeless"
504559,"Add mozilla1.9.3 target milestone","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add mozilla1.9.3 target milestone","timeless","dtownsend+bugmail"
505688,"Bespin version update, 2009-07","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Bespin version update, 2009-07","timeless","gphemsley"
511036,"should have a 1.9.3a1 target milestone in Core (and whatever else should have it)","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","should have a 1.9.3a1 target milestone in Core (and whatever else should have it)","timeless","dbaron"
533880,"Move Core::Image: Painting to Core Graveyard","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Move Core::Image: Painting to Core Graveyard","timeless","jmuizelaar"
538559,"Please create approval-thunderbird3.0.2 attachment flags","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please create approval-thunderbird3.0.2 attachment flags","timeless","mbanner"
539447,"Add ""Lightning 1.0b1"" to ""Version"" field of Product Calendar","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add ""Lightning 1.0b1"" to ""Version"" field of Product Calendar","timeless","ssitter"
539674,"Deactivate older target milestones in the Calendar product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Deactivate older target milestones in the Calendar product","timeless","bugzilla"
542010,"Move webtools::party tool to Graveyard","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Move webtools::party tool to Graveyard","timeless","buchanae+bugs"
543476,"Add SUMO milestones","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add SUMO milestones","timeless","laura"
545719,"Please add camino2.0.3 flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please add camino2.0.3 flag","timeless","alqahira"
546518,"please disable & remove from view blocking-thunderbird3.1 two-state flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","please disable & remove from view blocking-thunderbird3.1 two-state flag","timeless","dmose"
549924,"request new target milestone for Tamarin product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows 7","---","timeless","request new target milestone for Tamarin product","timeless","trbaker"
552418,"SeaMonkey 2.0.5 flags/keyword","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","SeaMonkey 2.0.5 flags/keyword","timeless","kairo"
552492,"Please hide camino1.6.11 and camino2.0.2 flags","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please hide camino1.6.11 and camino2.0.2 flags","timeless","alqahira"
552494,"Need Firefox 3.7a4 and mozilla1.9.3a4 milestones","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Need Firefox 3.7a4 and mozilla1.9.3a4 milestones","timeless","paul"
553286,"Add Bespin milestones 0.8..0.8.4, 0.9..0.9.4, 1.0","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Add Bespin milestones 0.8..0.8.4, 0.9..0.9.4, 1.0","timeless","kdangoor"
554022,"Disable old (before 0.6) versions of Bespin","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Disable old (before 0.6) versions of Bespin","timeless","kdangoor"
554541,"Add milestones 1.5.4, 2.1, 2.2, 2.3 to the support.mozilla.com product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add milestones 1.5.4, 2.1, 2.2, 2.3 to the support.mozilla.com product","timeless","james"
554743,"Deactivate support.mozilla.com milestones =< 1.5.1","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Deactivate support.mozilla.com milestones =< 1.5.1","timeless","james"
555216,"Please retire the wanted-seamonkey2.0 bug flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Linux","---","timeless","Please retire the wanted-seamonkey2.0 bug flag","timeless","kairo"
555264,"request flag changes for Tamarin product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows 7","---","timeless","request flag changes for Tamarin product","timeless","trbaker"
557770,"create Plugins product for third party plugins","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Linux","---","timeless","create Plugins product for third party plugins","timeless","timeless"
557953,"move Core:Java Embedding Plugin to Plugins:Java (JEP)","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","move Core:Java Embedding Plugin to Plugins:Java (JEP)","timeless","timeless"
558096,"Define initial versions/target milestones for Plugins product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Define initial versions/target milestones for Plugins product","timeless","timeless"
558785,"Please add target milestone 1.6.1 to Webtools","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please add target milestone 1.6.1 to Webtools","timeless","laura"
560087,"stackwanted keyword should link to how to get a stack trace for a bug report","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Linux","---","timeless","stackwanted keyword should link to how to get a stack trace for a bug report","timeless","timeless"
560186,"Additional components for the Plugins product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Additional components for the Plugins product","timeless","timeless"
